City,Bathroom,Balcony,BHK,Area (Sqft),Floor Ratio,New Property,Resale,Furnished,Semi-Furnished,Freehold,Co-operative Society,Leasehold,Power Of Attorney,Age Less than 5 Years,Age 5 to 10 Years,Age 15 to 20 Years,New Construction,Age above 20 Years,Main Road,Garden/Park,Pool,Parking Spaces,Amount (Lac)
Jaipur,3,2,3,1370,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,61
Jaipur,2,1,2,1272,0.42,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,65
Jaipur,2,2,2,647,0.58,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,48
Jaipur,2,2,2,701,0.58,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,50
Jaipur,3,4,3,949,0.58,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,65
Jaipur,3,4,3,890,0.58,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,63
Jaipur,3,3,3,998,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,58
Jaipur,2,2,3,1445,0.08,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,68
Jaipur,3,4,3,926,0.58,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,63
Jaipur,3,4,3,1120,0.4,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,60
Jaipur,2,2,3,1250,0.17,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,45
Jaipur,2,2,3,1295,0.25,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,46
Jaipur,3,1,3,824,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,50
Jaipur,3,2,3,900,0.42,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,44
Jaipur,2,1,2,850,0.33,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,42
Jaipur,2,2,3,830,0.25,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,40
Jaipur,2,2,3,950,0.33,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,60
Jaipur,2,2,3,1325,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,60
Jaipur,3,2,2,950,0.25,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,44
Jaipur,3,2,3,1047,0.33,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,44
Jaipur,2,2,3,1050,0.33,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,60
Jaipur,2,2,3,960,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,57
Jaipur,3,1,3,1350,0.0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,65
Jaipur,2,2,3,1200,0.17,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,56
Jaipur,2,2,2,1100,0.89,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,42
Jaipur,2,1,3,900,0.25,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,45
Jaipur,3,2,3,1528,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,64
Jaipur,2,2,3,1510,1.0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,75
Jaipur,2,2,3,950,0.33,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,57
Jaipur,3,2,3,1600,0.14,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,68
Jaipur,2,2,2,1217,0.14,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,47
Jaipur,2,2,3,950,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,60
Jaipur,3,2,3,1580,0.67,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,68
Jaipur,2,2,3,1050,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,60
Jaipur,3,2,3,1500,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,65
Jaipur,2,2,2,950,0.4,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,40
Jaipur,2,2,3,970,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,60
Jaipur,2,2,2,1433,0.07,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,59
Jaipur,2,1,2,1175,0.75,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,45
Jaipur,2,4,3,1100,0.17,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,55
Jaipur,3,1,3,1580,0.23,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,70
Jaipur,2,2,3,1050,0.33,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,56
Jaipur,3,3,3,1230,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,55
Jaipur,3,2,3,1100,0.33,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,52
Jaipur,3,2,3,1300,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,65
Jaipur,2,3,3,1250,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,55
Jaipur,3,2,3,1299,0.5,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,51
Jaipur,2,2,3,850,0.67,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,44
Jaipur,2,2,3,1466,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,70
Jaipur,2,1,3,1650,0.33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,65
Jaipur,3,3,3,1210,0.17,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,62
Jaipur,2,2,3,1190,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,45
Jaipur,3,3,4,1987,0.67,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,72
Jaipur,3,3,3,1430,0.89,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,70
Jaipur,2,1,3,1897,0.42,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,70
Jaipur,2,1,2,1040,0.0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,50
Jaipur,3,1,3,1100,0.5,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,62
Jaipur,3,3,3,1300,0.83,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,70
Jaipur,3,2,3,755,0.56,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,45
Jaipur,2,2,2,1016,0.42,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,50
Jaipur,3,2,3,810,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,64
Jaipur,2,2,3,850,0.42,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,44
Jaipur,2,2,2,800,0.5,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,41
Jaipur,2,2,2,950,0.2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,44
Jaipur,2,2,2,987,0.7,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,45
Jaipur,2,2,3,890,0.5,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,53
Jaipur,2,2,3,1150,0.33,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,60
Jaipur,2,2,2,1251,0.33,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,60
Jaipur,3,3,3,1583,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,60
Jaipur,3,2,3,975,0.25,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,60
Jaipur,2,2,2,1200,0.75,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,45
Jaipur,3,4,3,1150,0.5,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,70
Jaipur,2,2,2,900,0.6,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,40
Jaipur,4,3,4,1400,0.83,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,70
Jaipur,2,2,3,850,0.43,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,45
Jaipur,3,3,3,982,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,40
Jaipur,3,2,3,1650,0.33,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,69
Jaipur,2,1,3,1250,0.33,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,55
Jaipur,3,3,3,1240,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,58
Jaipur,3,2,3,1835,0.87,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,75
Jaipur,3,4,3,1124,0.79,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,62
Jaipur,3,2,3,1300,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,53
Jaipur,3,2,3,1127,0.33,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,55
Jaipur,3,2,3,910,0.43,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,57
Jaipur,2,2,3,1500,0.29,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,65
Jaipur,3,2,3,1400,1.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,54
Jaipur,3,2,3,1560,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,70
Jaipur,2,1,3,1963,0.55,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,75
Jaipur,2,2,3,1308,0.33,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,58
Jaipur,3,3,3,890,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,57
Jaipur,2,2,3,1297,1.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,60
Jaipur,3,2,3,1100,0.33,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,55
Jaipur,2,2,2,850,0.2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,44
Jaipur,3,2,3,1128,0.33,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,55
Jaipur,3,3,3,936,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,72
Jaipur,3,3,3,1090,0.33,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,54
Jaipur,2,1,2,1089,0.5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,55
Jaipur,3,2,3,1500,0.4,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,65
Jaipur,3,2,4,1760,0.17,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,74
Jaipur,2,1,2,738,1.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,45
Jaipur,3,2,3,1118,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,60
Jaipur,3,2,3,1175,0.75,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,74
Jaipur,2,2,2,765,0.08,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,46
Jaipur,2,2,3,1150,0.17,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,67
Jaipur,2,3,2,750,0.17,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,47
Jaipur,2,2,3,1118,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,68
Jaipur,3,2,3,1250,0.17,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,61
Jaipur,2,1,2,800,0.67,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,45
Jaipur,2,1,3,1190,1.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,58
Jaipur,2,1,2,1050,0.75,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,55
Jaipur,3,2,4,1500,0.33,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,60
Jaipur,2,2,3,1188,0.56,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,52
Jaipur,3,1,4,1224,0.5,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,62
Jaipur,2,3,3,1510,0.33,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,54
Jaipur,2,2,2,1250,0.4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,52
Jaipur,3,2,3,1600,0.83,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,62
Jaipur,2,2,3,950,0.44,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,60
Jaipur,2,2,2,1313,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,65
Jaipur,2,2,2,1312,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,65
Jaipur,2,1,3,1500,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,63
Jaipur,2,1,2,1000,0.67,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,45
Jaipur,3,1,3,1600,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,70
Jaipur,3,2,3,1500,0.4,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,55
Jaipur,3,2,3,1460,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,65
Jaipur,3,2,3,1482,0.25,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,55
Jaipur,2,2,2,849,0.8,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,40
Jaipur,3,3,3,1260,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,63
Jaipur,2,2,3,1307,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,47
Jaipur,2,2,2,1125,0.44,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,54
Jaipur,2,2,3,842,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,61
Jaipur,2,1,3,1300,0.17,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,50
Jaipur,2,2,3,1200,0.17,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,43
Jaipur,2,2,2,1175,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,50
Jaipur,2,1,2,1078,0.77,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,53
Jaipur,2,1,3,1400,0.33,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,59
Jaipur,2,2,2,1200,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,43
Jaipur,3,3,3,1480,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,61
Jaipur,2,2,2,1310,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,57
Jaipur,3,1,3,1700,0.18,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,60
Jaipur,2,2,2,1095,0.75,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,45
Jaipur,2,1,2,978,0.67,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,50
Jaipur,3,1,3,1550,0.33,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,55
Jaipur,2,1,3,982,0.33,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,40
Jaipur,2,2,3,1050,0.33,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,55
Jaipur,2,2,3,1442,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,51
Jaipur,3,4,4,1700,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,60
Jaipur,2,2,2,920,0.69,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,49
Jaipur,3,3,3,1417,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,63
Jaipur,3,1,3,1409,0.33,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,50
Jaipur,2,2,2,1166,0.2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,46
Jaipur,2,2,3,1417,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,50
Jaipur,2,2,2,956,0.5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,40
Jaipur,2,1,2,798,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,49
Jaipur,3,3,3,1530,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,57
Jaipur,3,2,3,1378,0.77,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,73
Jaipur,3,2,3,1200,0.17,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,56
Jaipur,2,2,2,1078,0.42,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,48
Jaipur,3,3,3,1466,0.67,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,66
Jaipur,3,2,3,1400,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,60
Jaipur,2,1,2,660,0.4,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,45
Jaipur,2,1,2,600,0.7,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,43
Jaipur,2,2,3,1350,0.33,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,50
Jaipur,2,2,3,1050,0.0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,60
Jaipur,2,2,2,1050,0.4,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,40
Jaipur,2,2,2,1073,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,48
Jaipur,2,2,2,1000,0.33,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,40
Jaipur,2,2,3,1150,0.33,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,51
Jaipur,3,3,4,1756,0.33,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,75
Jaipur,3,2,3,1340,0.33,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,57
Jaipur,3,2,3,1188,0.11,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,52
Jaipur,2,3,3,1100,1.0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,65
Jaipur,2,2,3,1000,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,50
Jaipur,4,4,4,1400,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,71
Jaipur,3,2,3,2096,0.33,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,75
Jaipur,3,3,3,1155,0.33,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,69
Jaipur,3,3,3,1459,0.58,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,65
Jaipur,2,2,2,907,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,40
Jaipur,2,4,3,1150,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,58
Jaipur,2,2,3,1400,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,58
Jaipur,3,2,3,1050,0.6,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,57
Jaipur,3,2,3,862,1.0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,52
Jaipur,2,3,3,867,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,50
Jaipur,2,2,2,1410,0.2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,55
Jaipur,2,2,3,1053,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,57
Jaipur,3,3,3,1100,1.0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,70
Jaipur,3,3,3,898,0.25,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,62
Jaipur,2,2,2,1270,1.0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,50
Jaipur,3,2,3,1630,0.33,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,59
Jaipur,3,2,3,1500,0.33,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,53
Jaipur,3,2,3,1500,0.5,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,56
Jaipur,3,2,3,1150,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,50
Jaipur,3,2,3,1445,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,68
Jaipur,2,2,3,1250,1.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,70
Jaipur,2,2,2,895,0.17,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,54
Jaipur,3,2,3,1100,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,64
Jaipur,3,2,3,1125,0.43,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,67
Jaipur,2,2,3,1400,0.67,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,55
Jaipur,2,1,2,1200,0.4,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,52
Jaipur,4,3,4,1145,1.0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,69
Jaipur,3,2,3,985,1.0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,58
Jaipur,2,1,2,620,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,41
Jaipur,2,1,2,1000,0.33,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,55
Jaipur,2,2,3,1115,0.67,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,50
Jaipur,3,2,3,1125,0.43,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,71
Jaipur,3,2,3,1316,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,65
Jaipur,2,2,2,635,1.0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,44
Jaipur,2,2,3,1307,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,60
Jaipur,2,2,3,1466,0.33,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,70
Jaipur,3,2,3,1545,0.29,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,60
Jaipur,2,3,3,640,0.83,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,45
Jaipur,2,2,2,1000,0.13,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,45
Jaipur,2,2,2,564,0.43,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,49
Jaipur,3,4,3,1500,0.17,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,73
Jaipur,2,2,3,875,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,57
Jaipur,2,2,3,1456,0.33,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,61
Jaipur,3,2,3,1450,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,67
Jaipur,2,2,3,1380,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,63
Jaipur,2,2,3,793,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,51
Jaipur,2,2,2,1052,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,45
Jaipur,2,2,2,635,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,44
Jaipur,2,1,2,756,1.0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,46
Jaipur,2,1,2,618,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,41
Jaipur,2,2,2,1230,0.42,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,45
Jaipur,3,2,3,1112,0.6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,50
Jaipur,3,1,3,950,0.67,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,45
Jaipur,2,2,2,1072,0.92,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,45
Jaipur,3,3,3,1550,0.33,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,55
Jaipur,3,2,3,1052,1.0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,57
Jaipur,3,2,3,834,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,54
Jaipur,2,2,2,868,0.33,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,51
Jaipur,2,2,3,842,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,53
Jaipur,2,2,3,1535,1.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,55
Jaipur,2,2,3,1172,0.17,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,70
Jaipur,2,2,2,1150,0.2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,41
Jaipur,2,2,2,756,0.83,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,52
Jaipur,2,1,2,1175,0.33,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,55
Jaipur,2,1,2,924,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,45
Jaipur,3,3,3,786,0.33,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,43
Jaipur,3,3,3,1436,0.83,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,67
Jaipur,3,3,3,1380,0.67,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,56
Jaipur,2,1,3,937,0.17,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,52
Jaipur,3,3,3,1737,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,66
Jaipur,2,2,2,950,0.5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,40
Jaipur,2,1,2,1100,0.33,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,51
Jaipur,2,1,2,1065,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,44
Jaipur,2,1,2,700,0.33,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,45
Jaipur,2,2,2,1000,0.33,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,48
Jaipur,3,3,3,1050,0.83,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,69
Jaipur,2,2,3,1298,0.4,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,55
Jaipur,2,2,3,1259,0.2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,58
Jaipur,2,3,3,1413,0.2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,67
Jaipur,2,2,3,1314,0.2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,59
